account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_count,avg_mrr,total_estimated_revenue,max_tenure_days,latest_plan_tier,latest_billing_frequency,latest_auto_renew_flag,had_upgrade,had_downgrade,subscription_churn_flag,ticket_count,avg_resolution_time_hours,avg_first_response_minutes,avg_satisfaction_score,escalation_rate,high_priority_ticket_count,total_usage_events,total_usage_count,total_usage_duration_secs,active_days,feature_diversity,total_errors,beta_feature_usage_rate,last_usage_date,days_since_last_activity,churn_event_flag,churn_event_count,latest_churn_date,churn_reason,total_refund_amount,had_reactivation,final_churn_flag,tickets_per_month,revenue_per_day,error_rate,engagement_score,engagement_segment
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,11,1071.909090909091,70856.86666666667,283,Basic,annual,True,True,False,True,5.0,45.8,96.6,4.0,0.0,4.0,60,610,177212,57,32,29,0.15,2024-12-06,25,1.0,2.0,2024-10-16,pricing,28.84,False,1,0.5300353356890459,250.3776207302709,0.047540983606557376,0.7336666666666667,High Engagement
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,False,11,2617.090909090909,304148.9,647,Basic,annual,False,False,False,True,2.0,46.5,123.0,5.0,0.0,1.0,52,520,164121,51,27,22,0.19230769230769232,2024-12-15,16,1.0,1.0,2023-04-29,competitor,38.15,False,1,0.09273570324574962,470.0910355486863,0.04230769230769231,0.502,Medium Engagement
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,True,False,10,1227.4,15398.199999999999,74,Basic,annual,True,False,False,True,3.0,48.333333333333336,111.66666666666667,3.5,0.0,0.0,58,577,144846,56,33,26,0.13793103448275862,2024-12-28,3,1.0,2.0,2024-12-07,support,0.0,False,1,1.2162162162162162,208.08378378378376,0.045060658578856154,0.7286666666666667,High Engagement
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,False,9,2351.1111111111113,70856.46666666667,203,Enterprise,annual,True,True,True,True,4.0,24.25,119.5,4.0,0.0,3.0,47,457,133864,47,26,34,0.1276595744680851,2024-12-06,25,1.0,2.0,2024-10-12,budget,17.42,False,1,0.5911330049261084,349.0466338259442,0.07439824945295405,0.40399999999999997,Medium Engagement
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,12,2313.75,14902.433333333334,26,Basic,monthly,True,True,True,False,3.0,39.0,128.33333333333334,3.0,0.0,1.0,59,627,188154,56,27,29,0.06779661016949153,2024-12-28,3,1.0,3.0,2024-12-09,features,0.0,False,1,3.4615384615384612,573.1705128205128,0.046251993620414676,0.611,Medium Engagement
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,False,7,2210.0,17264.06666666667,58,Enterprise,monthly,False,True,False,True,4.0,20.0,69.25,4.0,0.0,2.0,45,463,152435,44,28,30,0.06666666666666667,2024-12-31,0,1.0,2.0,2024-11-26,support,0.0,False,1,2.0689655172413794,297.65632183908053,0.06479481641468683,0.4316666666666667,Medium Engagement
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,4,1215.25,13560.0,106,Basic,monthly,True,False,False,False,2.0,33.5,105.0,,0.0,2.0,25,244,74890,25,20,7,0.08,2024-11-20,41,1.0,5.0,2024-12-27,support,156.45,False,1,0.5660377358490566,127.9245283018868,0.028688524590163935,0.09333333333333334,Low Engagement
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,10,3912.0,125521.73333333334,222,Enterprise,monthly,True,True,True,True,4.0,47.5,98.0,3.0,0.25,3.0,39,438,141649,39,27,18,0.10256410256410256,2024-12-11,20,1.0,2.0,2024-06-17,features,0.0,False,1,0.5405405405405405,565.4132132132132,0.0410958904109589,0.351,Medium Engagement
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,7,6217.285714285715,302180.89999999997,307,Enterprise,annual,True,True,False,True,3.0,40.0,75.33333333333333,4.333333333333333,0.0,2.0,38,387,114913,37,20,13,0.10526315789473684,2024-11-29,32,1.0,1.0,2024-04-14,unknown,0.0,False,1,0.2931596091205212,984.3026058631921,0.03359173126614987,0.21866666666666668,Low Engagement
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,7,2776.4285714285716,249288.56666666665,630,Enterprise,annual,True,True,False,True,5.0,36.0,89.8,4.5,0.0,2.0,43,451,128119,43,26,21,0.046511627906976744,2024-12-14,17,1.0,2.0,2024-10-13,support,0.0,False,1,0.23809523809523808,395.69613756613757,0.04656319290465632,0.36600000000000005,Medium Engagement
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,False,11,1141.5454545454545,90506.2,381,Basic,annual,True,True,True,True,4.0,53.75,82.75,3.5,0.0,0.0,59,582,174162,57,30,28,0.11864406779661017,2024-12-30,1,0.0,0.0,,not_churned,0.0,,1,0.31496062992125984,237.5490813648294,0.048109965635738834,0.6616666666666666,High Engagement
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,False,11,1714.5454545454545,19629.433333333334,96,Pro,monthly,True,False,False,True,1.0,24.0,5.0,4.0,0.0,1.0,62,619,177209,58,32,38,0.14516129032258066,2024-12-14,17,1.0,1.0,2024-10-09,unknown,23.97,False,1,0.3125,204.4732638888889,0.061389337641357025,0.7479999999999999,High Engagement
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,14,1507.4285714285713,75549.9,577,Enterprise,annual,True,True,False,True,3.0,35.0,91.33333333333333,3.6666666666666665,0.0,1.0,61,628,196491,60,30,33,0.14754098360655737,2024-12-05,26,1.0,1.0,2023-11-27,pricing,0.0,False,1,0.1559792027729636,130.93570190641248,0.052547770700636945,0.7200000000000001,High Engagement
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,False,6,1592.0,0.0,0,Pro,monthly,True,False,False,False,3.0,47.666666666666664,75.33333333333333,4.333333333333333,0.0,2.0,26,237,72569,26,18,24,0.07692307692307693,2024-09-23,99,0.0,0.0,,not_churned,0.0,,0,3.0,0.0,0.10126582278481013,0.08066666666666666,Low Engagement
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,8,3797.0,238204.26666666666,336,Enterprise,annual,True,False,True,False,5.0,39.6,122.0,3.6666666666666665,0.0,4.0,44,448,145908,43,26,16,0.1590909090909091,2024-11-19,42,1.0,1.0,2024-08-01,unknown,7.92,False,1,0.44642857142857145,708.9412698412698,0.03571428571428571,0.36433333333333334,Medium Engagement
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,10,2140.0,125286.23333333334,471,Pro,annual,True,True,False,False,3.0,37.333333333333336,102.33333333333333,4.0,0.0,2.0,64,617,183585,61,32,43,0.046875,2024-12-29,2,0.0,0.0,,not_churned,0.0,,0,0.1910828025477707,266.0004953998585,0.06969205834683954,0.7666666666666666,High Engagement
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,False,14,2222.0,365218.6666666666,600,Enterprise,annual,True,True,False,False,3.0,13.666666666666666,87.66666666666667,3.5,0.3333333333333333,0.0,65,687,187183,62,29,45,0.15384615384615385,2024-12-21,10,0.0,0.0,,not_churned,0.0,,0,0.15,608.6977777777777,0.06550218340611354,0.739,High Engagement
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,12,3009.3333333333335,402709.5333333333,586,Basic,monthly,False,True,False,False,2.0,64.0,86.0,3.0,0.0,1.0,62,640,200957,60,30,28,0.0967741935483871,2024-12-30,1,1.0,2.0,2023-11-11,features,174.92,False,1,0.10238907849829351,687.2176336746303,0.04375,0.7263333333333333,High Engagement
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,11,1781.5454545454545,54055.23333333334,155,Basic,annual,True,True,False,False,5.0,39.6,130.0,4.333333333333333,0.0,0.0,53,574,179405,51,31,12,0.05660377358490566,2024-12-29,2,1.0,3.0,2024-12-16,budget,64.22,True,1,0.9677419354838709,348.74344086021506,0.020905923344947737,0.633,Medium Engagement
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,True,10,1731.5,132176.23333333334,410,Pro,annual,True,True,True,True,2.0,33.5,80.0,4.5,0.5,1.0,56,550,154998,55,31,34,0.17857142857142858,2024-12-27,4,1.0,1.0,2024-05-05,pricing,0.0,False,1,0.14634146341463417,322.3810569105691,0.06181818181818182,0.6476666666666667,Medium Engagement
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,13,2298.769230769231,85467.03333333334,272,Pro,monthly,True,False,False,False,4.0,27.0,88.25,4.0,0.0,3.0,88,866,269595,84,33,46,0.125,2024-12-28,3,1.0,1.0,2024-05-11,support,11.83,False,1,0.4411764705882353,314.2170343137255,0.053117782909930716,0.9386666666666666,High Engagement
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,True,9,1588.111111111111,114177.7,370,Basic,monthly,False,False,True,True,7.0,32.0,100.57142857142857,4.0,0.0,4.0,36,360,102483,36,24,20,0.05555555555555555,2024-12-12,19,0.0,0.0,,not_churned,0.0,,1,0.5675675675675675,308.58837837837837,0.05555555555555555,0.22899999999999998,Low Engagement
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,14,1350.642857142857,193451.2,536,Basic,monthly,True,True,False,False,2.0,43.5,54.0,3.0,0.0,2.0,70,743,198728,69,32,31,0.12857142857142856,2024-12-21,10,1.0,1.0,2024-09-05,features,6.38,False,1,0.11194029850746269,360.91641791044776,0.04172274562584118,0.8690000000000001,High Engagement
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,False,8,1205.0,80779.59999999999,274,Enterprise,annual,True,True,True,False,3.0,41.333333333333336,89.33333333333333,4.0,0.0,2.0,35,362,121184,34,23,32,0.08571428571428572,2024-10-28,64,0.0,0.0,,not_churned,0.0,,0,0.3284671532846716,294.81605839416056,0.08839779005524862,0.20400000000000004,Low Engagement
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,True,13,4973.307692307692,252402.0,181,Pro,monthly,False,False,True,True,5.0,37.8,49.0,4.6,0.2,2.0,69,692,181335,66,31,40,0.14492753623188406,2024-12-30,1,1.0,2.0,2024-10-28,pricing,39.09,True,1,0.8287292817679558,1394.486187845304,0.057803468208092484,0.8039999999999999,High Engagement
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,11,2163.6363636363635,1001.4666666666667,4,Basic,annual,True,False,False,False,8.0,29.75,81.625,3.8333333333333335,0.125,1.0,54,539,174670,52,31,39,0.14814814814814814,2024-11-08,53,1.0,2.0,2024-12-30,competitor,0.0,False,1,60.0,250.36666666666667,0.07235621521335807,0.6176666666666667,Medium Engagement
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,11,966.9090909090909,119750.1,635,Pro,monthly,True,True,False,True,3.0,58.0,76.0,3.0,0.0,2.0,47,473,144853,46,26,16,0.06382978723404255,2024-12-31,0,1.0,1.0,2024-01-12,features,83.06,False,1,0.14173228346456693,188.5828346456693,0.03382663847780127,0.405,Medium Engagement
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,16,4280.5625,674921.4333333333,517,Enterprise,annual,True,True,True,True,4.0,40.25,68.25,3.6666666666666665,0.25,3.0,76,725,221904,71,38,43,0.11842105263157894,2024-12-23,8,1.0,2.0,2024-02-09,budget,0.0,False,1,0.23210831721470018,1305.4573178594455,0.05931034482758621,0.9430000000000001,High Engagement
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,10,13806.0,184470.0,74,Enterprise,annual,True,True,True,True,4.0,39.25,76.25,4.0,0.0,1.0,49,488,144771,47,30,33,0.12244897959183673,2024-12-04,27,0.0,0.0,,not_churned,0.0,,1,1.6216216216216215,2492.837837837838,0.06762295081967214,0.5226666666666667,Medium Engagement
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,7,769.1428571428571,47730.899999999994,489,Pro,monthly,True,False,False,False,5.0,30.6,98.4,3.5,0.0,2.0,34,343,105853,33,22,18,0.029411764705882353,2024-11-19,42,0.0,0.0,,not_churned,0.0,,0,0.3067484662576687,97.60920245398772,0.052478134110787174,0.17866666666666667,Low Engagement
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,11,1501.4545454545455,34629.63333333333,151,Basic,monthly,False,True,False,True,3.0,30.333333333333332,78.0,4.0,0.0,2.0,47,490,132075,46,26,21,0.06382978723404255,2024-12-31,0,1.0,1.0,2024-08-11,competitor,84.75,False,1,0.5960264900662252,229.33532008830022,0.04285714285714286,0.41933333333333334,Medium Engagement
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,5,1205.0,84624.16666666667,490,Basic,annual,True,True,False,False,4.0,26.25,120.5,4.0,0.0,2.0,22,232,60604,22,13,8,0.18181818181818182,2024-12-02,29,0.0,0.0,,not_churned,0.0,,0,0.2448979591836735,172.70238095238096,0.034482758620689655,0.04766666666666667,Low Engagement
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,9,376.55555555555554,17426.1,301,Enterprise,monthly,True,False,False,False,5.0,28.8,96.4,4.0,0.0,4.0,46,461,142276,45,27,31,0.08695652173913043,2024-12-02,29,0.0,0.0,,not_churned,0.0,,0,0.4983388704318937,57.894019933554816,0.06724511930585683,0.4123333333333334,Medium Engagement
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,2,95.0,658.6666666666667,104,Pro,annual,True,False,False,False,6.0,23.166666666666668,112.0,4.25,0.16666666666666666,4.0,10,92,32629,10,9,0,0.0,2024-12-18,13,1.0,1.0,2024-09-22,budget,0.0,False,1,1.7307692307692306,6.333333333333334,0.0,0.002,Low Engagement
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,8,568.0,37531.26666666666,319,Enterprise,annual,True,True,False,False,2.0,53.0,119.5,5.0,0.0,1.0,31,288,80419,31,20,9,0.06451612903225806,2024-12-28,3,1.0,2.0,2024-03-14,pricing,0.0,False,1,0.18808777429467086,117.65287356321838,0.03125,0.13066666666666668,Low Engagement
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,7,2413.714285714286,261720.80000000002,654,Pro,monthly,True,False,False,True,3.0,13.0,70.33333333333333,3.0,0.0,2.0,29,296,94866,27,20,11,0.034482758620689655,2024-11-21,40,1.0,1.0,2023-07-12,competitor,0.0,False,1,0.13761467889908258,400.18470948012236,0.037162162162162164,0.11533333333333333,Low Engagement
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,12,409.1666666666667,28031.4,510,Pro,monthly,False,True,False,False,3.0,30.666666666666668,115.0,4.666666666666667,0.0,3.0,45,456,144844,45,26,24,0.022222222222222223,2024-12-16,15,1.0,3.0,2024-06-27,competitor,0.0,False,1,0.17647058823529413,54.96352941176471,0.05263157894736842,0.387,Medium Engagement
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,16,3255.5625,311136.5,400,Enterprise,annual,True,True,False,False,7.0,32.857142857142854,113.42857142857143,4.333333333333333,0.0,1.0,62,601,177512,59,32,28,0.06451612903225806,2024-12-20,11,0.0,0.0,,not_churned,0.0,,0,0.525,777.84125,0.04658901830282862,0.7426666666666666,High Engagement
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,19,666.8947368421053,47163.46666666667,201,Pro,monthly,True,False,False,True,7.0,45.0,86.14285714285714,4.4,0.0,4.0,85,885,276337,83,37,76,0.09411764705882353,2024-12-24,7,1.0,2.0,2024-11-11,budget,0.0,False,1,1.044776119402985,234.6441127694859,0.08587570621468926,0.9816666666666668,High Engagement
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,10,2061.2,117190.7,520,Basic,monthly,True,True,False,True,5.0,28.8,121.0,3.6666666666666665,0.0,5.0,56,564,158143,56,32,29,0.017857142857142856,2024-11-19,42,0.0,0.0,,not_churned,0.0,,1,0.2884615384615385,225.36673076923077,0.051418439716312055,0.6933333333333334,High Engagement
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,5,2659.0,152680.8333333333,649,Enterprise,annual,True,True,False,True,2.0,20.5,143.0,5.0,0.5,2.0,20,194,62650,19,17,15,0.1,2024-12-10,21,1.0,2.0,2024-04-26,pricing,54.94,False,1,0.09244992295839753,235.25552131484332,0.07731958762886598,0.045000000000000005,Low Engagement
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,12,4053.9166666666665,499703.0,447,Basic,annual,True,True,False,False,6.0,43.0,67.5,3.2,0.0,4.0,68,682,209315,67,34,47,0.029411764705882353,2024-12-18,13,1.0,3.0,2024-11-13,features,0.0,False,1,0.40268456375838924,1117.903803131991,0.0689149560117302,0.8770000000000001,High Engagement
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,12,1787.5,217278.43333333332,402,Basic,annual,False,True,False,False,4.0,8.0,123.75,4.333333333333333,0.0,0.0,60,613,186122,55,30,34,0.1,2024-12-24,7,1.0,2.0,2024-11-22,pricing,27.75,False,1,0.29850746268656714,540.4936152570481,0.05546492659053834,0.6693333333333333,High Engagement
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,10,2335.9,120070.70000000001,222,Basic,monthly,False,True,True,True,5.0,55.0,88.6,4.0,0.2,2.0,55,524,158412,53,29,37,0.14545454545454545,2024-12-24,7,1.0,1.0,2024-07-11,support,0.0,False,1,0.6756756756756757,540.859009009009,0.07061068702290077,0.5690000000000001,Medium Engagement
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,7,374.57142857142856,19296.166666666668,621,Pro,monthly,True,True,False,False,3.0,16.333333333333332,131.66666666666666,3.5,0.0,2.0,35,314,101719,34,21,26,0.0,2024-12-21,10,0.0,0.0,,not_churned,0.0,,0,0.14492753623188406,31.0727321524423,0.08280254777070063,0.16433333333333333,Low Engagement
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,10,2132.4,37369.96666666667,119,Enterprise,monthly,False,True,True,False,1.0,36.0,31.0,4.0,0.0,1.0,34,344,126757,33,25,23,0.11764705882352941,2024-12-22,9,0.0,0.0,,not_churned,0.0,,0,0.25210084033613445,314.03333333333336,0.06686046511627906,0.21833333333333335,Low Engagement
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,9,823.8888888888889,12723.733333333334,101,Enterprise,monthly,True,True,True,False,0.0,0.0,0.0,,0.0,0.0,47,477,146053,45,26,29,0.0851063829787234,2024-12-25,6,1.0,2.0,2024-11-26,features,0.0,False,1,0.0,125.97755775577558,0.06079664570230608,0.403,Medium Engagement
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,5,838.8,28786.500000000004,250,Basic,annual,False,True,False,False,6.0,39.0,100.83333333333333,4.25,0.0,2.0,28,305,106292,28,22,21,0.17857142857142858,2024-12-14,17,1.0,2.0,2024-05-24,budget,0.0,True,1,0.72,115.14600000000002,0.06885245901639345,0.1396666666666667,Low Engagement
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,False,8,1065.25,51694.73333333333,335,Pro,monthly,True,False,False,False,6.0,48.333333333333336,95.83333333333333,4.25,0.16666666666666666,3.0,46,447,149032,44,28,30,0.10869565217391304,2024-11-25,36,1.0,1.0,2024-10-09,features,0.0,True,1,0.5373134328358209,154.3126368159204,0.06711409395973154,0.41933333333333334,Medium Engagement
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,7,2768.4285714285716,199307.03333333333,517,Pro,annual,True,True,True,False,4.0,32.5,62.75,4.0,0.25,2.0,43,425,141115,41,27,34,0.09302325581395349,2024-12-05,26,1.0,2.0,2023-12-16,unknown,0.0,False,1,0.23210831721470018,385.5068343004513,0.08,0.35733333333333334,Medium Engagement
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,13,1741.6923076923076,71637.63333333335,197,Pro,monthly,True,True,True,True,2.0,66.0,79.0,4.0,0.5,0.0,65,667,200727,65,28,32,0.1076923076923077,2024-12-19,12,1.0,1.0,2024-10-10,pricing,0.0,False,1,0.30456852791878175,363.6428087986464,0.047976011994003,0.7153333333333333,High Engagement
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,6,260.0,726.8000000000001,24,Enterprise,annual,False,False,False,True,2.0,14.5,81.5,5.0,0.0,1.0,26,262,77458,26,23,14,0.15384615384615385,2024-11-22,39,1.0,2.0,2024-12-17,features,0.0,False,1,2.5,30.283333333333335,0.05343511450381679,0.12333333333333334,Low Engagement
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,14,2211.285714285714,207648.83333333334,287,Basic,annual,False,True,False,False,2.0,30.0,62.5,4.0,0.0,2.0,59,592,182031,57,28,35,0.1016949152542373,2024-12-21,10,1.0,1.0,2024-06-01,support,0.0,False,1,0.20905923344947736,723.5150987224158,0.05912162162162162,0.6170000000000001,Medium Engagement
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,11,511.27272727272725,55905.899999999994,514,Pro,monthly,False,True,False,True,3.0,48.0,67.0,4.5,0.0,1.0,59,598,176630,58,32,28,0.1016949152542373,2024-12-29,2,1.0,1.0,2024-08-11,budget,0.0,False,1,0.17509727626459146,108.76634241245135,0.046822742474916385,0.7303333333333333,High Engagement
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,11,1096.3636363636363,100252.6,629,Basic,annual,True,False,True,False,5.0,45.2,124.6,4.333333333333333,0.4,3.0,50,519,164755,48,28,26,0.08,2024-12-24,7,1.0,2.0,2024-06-07,unknown,131.39999999999998,False,1,0.23847376788553262,159.38410174880764,0.05009633911368015,0.5056666666666667,Medium Engagement
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,15,2886.0666666666666,108892.63333333333,172,Enterprise,monthly,True,False,True,True,5.0,38.4,81.2,4.6,0.0,4.0,84,864,266624,81,34,45,0.023809523809523808,2024-12-31,0,1.0,1.0,2024-11-07,budget,0.0,False,1,0.872093023255814,633.0967054263566,0.052083333333333336,0.9516666666666667,High Engagement
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,9,2259.777777777778,76854.2,298,Enterprise,annual,False,True,False,True,3.0,48.333333333333336,137.66666666666666,3.0,0.0,2.0,48,457,154959,48,28,24,0.125,2024-11-19,42,1.0,1.0,2024-06-01,competitor,0.0,False,1,0.30201342281879195,257.9,0.0525164113785558,0.45966666666666667,Medium Engagement
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,12,814.4166666666666,87505.73333333334,365,Basic,monthly,True,True,False,False,4.0,19.25,94.5,4.25,0.0,3.0,68,696,221691,62,33,47,0.08823529411764706,2024-12-07,24,0.0,0.0,,not_churned,0.0,,0,0.32876712328767127,239.74173515981735,0.06752873563218391,0.8456666666666667,High Engagement
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,16,1430.0625,87305.63333333333,223,Pro,monthly,True,True,True,False,3.0,27.333333333333332,72.66666666666667,,0.3333333333333333,2.0,72,742,210545,68,31,35,0.08333333333333333,2024-12-26,5,1.0,3.0,2024-12-26,budget,136.0,False,1,0.40358744394618834,391.5050822122571,0.04716981132075472,0.8353333333333334,High Engagement
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,False,4,111.0,2330.5333333333333,274,Enterprise,annual,True,False,False,True,5.0,23.8,88.6,3.6666666666666665,0.0,3.0,26,244,85274,26,19,19,0.038461538461538464,2024-10-04,88,1.0,1.0,2024-03-20,pricing,0.0,False,1,0.5474452554744526,8.505596107055961,0.0778688524590164,0.08766666666666667,Low Engagement
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,9,3981.777777777778,10959.866666666667,24,Enterprise,monthly,True,False,False,True,5.0,23.0,76.2,4.25,0.0,4.0,46,455,139654,46,27,36,0.13043478260869565,2024-12-15,16,1.0,1.0,2024-12-13,support,0.0,False,1,6.25,456.6611111111111,0.07912087912087912,0.414,Medium Engagement
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,12,1215.25,21955.966666666667,117,Enterprise,annual,False,True,False,True,8.0,35.25,65.625,3.8,0.0,3.0,57,550,175157,56,29,30,0.05263157894736842,2024-12-27,4,1.0,2.0,2024-10-19,unknown,1.85,False,1,2.0512820512820515,187.65783475783476,0.05454545454545454,0.61,Medium Engagement
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,False,8,3279.25,68773.26666666666,232,Enterprise,monthly,True,False,False,False,5.0,29.8,112.8,4.0,0.0,0.0,34,344,111161,32,26,13,0.029411764705882353,2024-12-20,11,1.0,1.0,2024-11-13,unknown,0.0,False,1,0.646551724137931,296.43649425287356,0.0377906976744186,0.22999999999999998,Low Engagement
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,False,7,1310.142857142857,66774.33333333333,568,Pro,annual,True,True,False,True,4.0,64.25,79.25,4.5,0.25,2.0,30,296,83537,29,19,16,0.13333333333333333,2024-12-14,17,1.0,1.0,2024-11-28,support,43.01,False,1,0.2112676056338028,117.56044600938966,0.05405405405405406,0.11766666666666666,Low Engagement
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,6,801.0,49349.799999999996,640,Pro,annual,True,False,False,True,4.0,38.5,140.75,4.0,0.0,0.0,29,278,85711,28,21,16,0.034482758620689655,2024-12-21,10,0.0,0.0,,not_churned,0.0,,1,0.1875,77.1090625,0.05755395683453238,0.121,Low Engagement
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,13,688.2307692307693,4012.6666666666665,23,Enterprise,annual,True,True,True,False,5.0,30.2,99.2,4.5,0.0,2.0,63,618,204365,58,33,48,0.1746031746031746,2024-12-15,16,1.0,2.0,2024-12-19,unknown,217.22,False,1,6.521739130434782,174.46376811594203,0.07766990291262135,0.7726666666666665,High Engagement
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,15,1751.7333333333333,165520.4,661,Enterprise,annual,True,False,True,True,5.0,16.6,91.4,3.25,0.2,2.0,90,844,278000,88,36,46,0.06666666666666667,2024-12-20,11,1.0,1.0,2023-03-21,support,0.0,False,1,0.22692889561270801,250.4090771558245,0.054502369668246446,0.9756666666666667,High Engagement
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,8,1156.375,4130.433333333333,49,Pro,annual,True,False,True,True,2.0,66.0,97.5,5.0,0.0,0.0,57,586,170855,54,29,27,0.12280701754385964,2024-12-31,0,1.0,1.0,2024-12-29,pricing,0.0,False,1,1.2244897959183674,84.29455782312925,0.04607508532423208,0.616,Medium Engagement
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,10,1006.3,30617.6,239,Basic,annual,True,True,False,True,4.0,33.25,109.0,4.333333333333333,0.0,1.0,43,394,121564,43,26,39,0.11627906976744186,2024-12-28,3,1.0,3.0,2024-11-19,pricing,111.16,False,1,0.502092050209205,128.10711297071128,0.09898477157360407,0.3273333333333333,Low Engagement
